"","block","fertilizer","mowing","ditch","treatment","quad","data_type","year","Agalinus.purpurea","Aster.novi.belgii","Bidens.bipinnata","Chamaecrista.fasciculata","Clematis.dioscoreifolia","Desmodium.sp.","Drosera.sp.","Eupatorium.capillifolium","Eupatorium.pilosum","Eupatorium.recurvans","Eupatorium.rotundifolium","Eupatorium.semiserratum","Euthamia.caroliniana","Gnaphaleum.purpureum","Gratiola.pilosa","Hypericum.sp.","Lactuca.sp","Lespedeza.capitata","Lespedeza.hirta","Lobelia.nuttallii","Ludwigia.alternifolia","Ludwigia.hirtella","Lycopodium","Osmunda.regalis","Packera.tomentosa","Polygala.cruciata","Polygala.lutea","Pteridium.aquilinum","Pycnanthemum.flexuosum","Rhexia.mariana","Rhexia.virginica","Rhus.radicans","Rubus.hispidus","Scutellaria.integrifolia","Smilax.glauca","Smilax.rotundifolia","Solanum.carolinense","Solidago.pinetorum","Solidago.puberula","Solidago.rugosa","Solidago.stricta","Sphagnum.sp","Viola.primulifolia","Acer.rubrum","Amelanchier.canadensis","Clethra.alnifolia","Crataegus.sp.","Cyrilla.racemiflora","Ilex.glabra","Itea.virginica","Liquidambar.styraciflua","Magnolia.virginica","Nyssa.sylvatica","Pinus.taeda","Prunus.serotina","Rhus.copallinum","Rubus.betulifolius","Sorbus.arbutifolia","Symplocos.tinctoria","Vaccinium.sp.","Viburnum.nudum","Amphicarpum.purshii","Andropogon.virginicus","Aristida.virgata","Arundinaria.tecta","Calamagrostis.coarctata","Chasmanthium.laxum","Dichanthelium.lucidum","Dichanthelium.scabriusculum","Dichanthelium.scoparium","Juncus.canadensis","Juncus.biflorus","Juncus.dichotomous","Juncus.effusus","Carex.glaucescens","Rhynchospora.chalarocephala","Rhynchospora.inexpansa","Saccharum.giganteum","Scirpus.cyperinus","Scleria.minor","Xyris.sp"
"149",5,1,0,1,"F",29,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.355299021965689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013593989784466,0,0,0,0.298460798460798,0,0,0,0,0.0618314665933714,0.0296502439359582,0,0,0,0,0.0401406353787306,0,0,0,0.0858471334661811,0,0,0.157665086236515,0,0,0,0.0958336196431435,0.281087519182757,0,0,0,0,0,0,0.0340021530497721,0,0.14325797659131,0.321800774181727,0,0.0815295815295815,0,0,0,0,0,0,0,0,0,0,0
"150",5,1,0,1,"F",30,"p cover",2005,0,0,0,0,0,0,0,0.0259124607927003,0,0,0.0139364128885087,0,0.483212147134303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103471628172227,0,0,0.0259124607927003,0,0.412318220701454,0,0,0,0,0,0,0,0,0,0.0139364128885087,0.113451668092387,0,0.0139364128885087,0,0,0,0,0,0,0,0.0917450812660393,0.0159324208725406,0.354184488166524,0,0,0,0,0.0278371827773025,0.0139364128885087,0.0417379526660964,0.0139364128885087,0.0317935557456516,0.125249500998004,0,0.063622754491018,0,0.0139364128885087,0,0,0,0,0,0,0,0,0
"151",5,0,1,1,"M",73,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.0230071843995895,0,0.0433344737142205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405975595849014,0,0,0,0,0.220578173109819,0.100125441897594,0,0.0766906146652982,0,0.0325008552856654,0.066826319990877,0,0,0,0,0.0198426274375641,0,0,0,0,0,0,0,0,0,0.0351807503706238,0.0698768388641806,0.0121735659710343,0,0,0,0,0.309556391834873,0,0.0230071843995895,0,0.018502679895085,0.408028281446003,0,0.500171057133082,0,0,0,0,0,0,0,0,0,0,0
"152",5,0,1,1,"M",74,"p cover",2005,0,0,0,0,0,0,0,0.0126571551830396,0,0,0.0192361025514606,0,0.0225255762356711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936768149882904,0,0.0469462590903488,0.0126571551830396,0,0,0,0,0,0,0,0,0,0.0159466288672501,0,0,0,0,0,0,0,0,0,0.0126571551830396,0.0520769135954641,0,0,0,0,0,0.0389729446567238,0,0.298463885122643,0,0,0.565766362627881,0,0.89272618020461,0,0,0,0,0,0,0,0,0,0,0
"153",5,0,1,1,"M",75,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.00980496588805194,0,0.0586370438002485,0,0,0,0,0,0,0,0,0,0,0,0.0458647188617515,0,0,0,0,0.0157396839889421,0,0,0.00854700854700855,0,0.0928250779882827,0.13259276167288,0,0,0,0,0,0,0,0,0,0.00980496588805194,0,0,0,0,0,0,0,0,0,0.147170864084811,0.0532501458317482,0.0447031372847397,0,0,0,0,0.0297699662684826,0,0.121692155520049,0,0.23641989398666,0.347079560729412,0,0.646098049658881,0,0,0,0,0,0,0,0,0,0,0
"154",5,1,1,1,"MF",76,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.103070175438596,0,0,0,0,0,0,0,0,0,0,0,0.0394736842105263,0,0,0,0,0.0326206140350877,0.0238486842105263,0,0.0183662280701754,0,0.136513157894737,0,0,0,0,0.0978618421052632,0.0274122807017544,0,0,0,0,0,0,0,0,0,0.0463267543859649,0,0.0268640350877193,0,0,0.246162280701754,0.0619517543859649,0.120065789473684,0,0,0,0,0,0,0.0427631578947368,0,0.0707236842105263,0.228070175438597,0,0.677905701754386,0,0,0,0,0,0,0,0,0,0,0
"155",5,1,1,1,"MF",77,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.14501031254958,0,0,0,0,0,0,0,0,0,0,0,0.149890309485904,0,0,0,0.143686367192415,0.092397161723755,0,0,0.049899609928496,0,0.0843823685491857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530344061667405,0,0.061694759474142,0,0,0,0,0.0477659789809997,0,0,0,0.112885489668302,0.377603440069589,0,0.68174979621089,0,0,0,0,0,0,0,0,0,0,0
"156",5,1,1,1,"MF",78,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.0884566309923704,0,0,0,0,0,0,0,0,0,0,0,0.10040882222743,0,0,0,0,0.166141534081539,0,0,0.0279492053572204,0,0.214696768481629,0.0166827244399309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10706628822401,0,0,0,0,0.131777899296062,0.0928746886093968,0.0540322370648126,0,0,0,0,0.0166827244399309,0,0.0246508519299707,0,0.200444409724935,0.337890268989402,0,0.42024494614136,0,0,0,0,0,0,0,0,0,0,0
"157",6,0,0,0,"C",31,"p cover",2005,0,0,0.0293862999745353,0,0,0,0,0,0,0.0248408454290807,0.0157499363381716,0,0.336249045072574,0,0,0,0,0,0,0.0202953908836262,0,0,0,0,0,0,0,0,0,0,0.0157499363381716,0,0,0,0.0633180544945251,0.0157499363381716,0,0,0,0,0.232238349885409,0,0,0.205169340463458,0.0157499363381716,0.0202953908836262,0,0.0157499363381716,0,0,0,0,0.0444486885663356,0,0,0,0,0.132607588489941,0,0,0,0,0.322612681436211,0.184670231729055,0.10427807486631,0,0.0202953908836262,0,0.0951871657754011,0,0,0,0,0,0,0.0853577794754265,0,0,0,0,0
"158",6,0,0,0,"C",32,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.249219665416162,0,0,0,0,0,0,0.0211994997981469,0,0,0,0,0,0,0.00973818174657096,0,0,0.0275012554278794,0,0,0.065297019466517,0,0.0968205673549365,0.0292194684862986,0,0,0,0,0.246930355753798,0,0,0,0.0635935761478549,0.0126035112594649,0,0,0,0,0,0,0.237709114898729,0,0,0,0,0,0,0,0,0,0.340856054116326,0.118610856743371,0.0486859854862691,0.0446932325052433,0.228034935357772,0,0.05099006488839,0,0,0,0,0,0,0.0956931438868047,0,0,0,0,0.0126035112594649
"159",6,0,0,0,"C",33,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.024707103663058,0,0.171454842058431,0,0,0,0,0,0,0.0137980127539671,0,0,0,0,0,0,0,0,0,0,0.0174343763903307,0,0.0065252854812398,0,0.0934598843244847,0.0390152751001038,0,0,0,0,0.0408838795788225,0,0,0,0.216894557318701,0.0101616491176034,0,0.228995995847546,0,0,0,0,0,0,0,0,0,0.0640960996589055,0,0,0,0,0.351137475900934,0.288939641109299,0.2895209847249,0,0.0461515645854961,0.0583182559691532,0,0,0,0,0,0,0,0.0283434672994216,0.0101616491176034,0,0,0,0
"160",6,1,0,0,"F",34,"p cover",2005,0,0.0144641683103222,0,0,0,0,0,0,0,0,0,0,0.822485207100592,0,0,0,0,0,0,0,0,0,0,0,0.0604865220249836,0,0,0,0,0.0287639710716634,0.0376397107166338,0,0.239316239316239,0,0.0159434582511506,0,0,0,0,0,0.0230111768573307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120973044049967,0,0,0,0,0,0,0.0348454963839579,0.0662393162393162,0.0558842866535174,0.247370151216305,0,0.0902366863905325,0,0.0488165680473373,0,0,0.0187376725838264,0.054404996712689,0,0,0.0203813280736358,0,0
"161",6,1,0,0,"F",35,"p cover",2005,0,0,0,0,0,0,0,0,0,0.0174580335731415,0,0,0.772961630695444,0,0,0,0,0,0,0,0.0102637889688249,0,0,0,0,0,0,0,0.0582494004796163,0.0138609112709832,0,0,0.0774580335731415,0,0.029652278177458,0.0155275779376499,0,0,0,0,0.109136690647482,0,0,0,0.0274580335731415,0,0,0,0,0,0,0,0,0,0,0,0,0.184832134292566,0,0,0,0,0.0643884892086331,0,0.0191247002398082,0.0634292565947242,0.0462350119904077,0.325119904076739,0.0138609112709832,0.0138609112709832,0,0.116067146282974,0,0.0210551558752998,0,0,0,0,0,0,0
"162",6,1,0,0,"F",36,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.693141348397396,0,0,0,0,0,0,0,0.013252691473249,0,0,0,0,0,0,0,0,0.0559171476523804,0,0,0.036217200867821,0,0.142330836301118,0,0,0,0,0,0.0251442957141103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133795898317573,0.0181546522575627,0,0,0.0607270047893897,0,0,0,0.0181546522575627,0.030046256498424,0.0608191084366941,0.4106594621147,0,0.101938270088829,0,0.0524683777477588,0,0,0.013252691473249,0,0,0,0.133980105612182,0,0
"163",6,0,1,0,"M",79,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.0116710785598904,0,0.0698657825965613,0,0,0.00899011341243731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143520437073435,0,0,0.00630914826498423,0,0.13485170118656,0.00899011341243731,0,0,0,0,0.616351350208473,0,0,0,0,0.00899011341243731,0,0,0,0,0,0,0,0,0,0,0,0.0266531913634019,0,0.00899011341243731,0,0,0.531833289637266,0.199351324836563,0.0501518085943116,0,0.0143520437073435,0.213069070796086,0,0,0,0,0,0,0,0.0277568694446089,0.030437834592062,0,0,0.0170330088547966,0
"164",6,0,1,0,"M",80,"p cover",2005,0,0.00822691181354346,0,0,0,0,0,0,0,0,0.0137517736919965,0,0.016514204631223,0,0,0.0137517736919965,0,0,0,0.01098934275277,0,0,0,0,0,0,0,0,0,0.01098934275277,0,0,0.0177897533435981,0,0.0316320985417987,0,0,0,0,0.016514204631223,0.358912236210488,0,0,0,0,0,0,0.297685898016484,0,0,0,0,0,0,0,0,0,0.0509087341122483,0,0,0,0,0.515110346285059,0.155639585786312,0.121154484799082,0,0.01098934275277,0.297074540349606,0,0,0,0,0,0,0,0,0.0523654258370317,0,0,0,0
"165",6,0,1,0,"M",81,"p cover",2005,0,0.0105842370612611,0,0,0,0,0,0,0,0,0.0449779979320461,0,0.0197417462187703,0,0,0,0,0,0,0.0105842370612611,0,0,0,0,0.0215732480502721,0,0,0,0,0.023404749881774,0,0,0,0,0.0310874391837193,0,0,0,0,0.0314441211596573,0.468143089587291,0,0,0,0,0.0318008031355953,0,0.0179102443872685,0,0,0.116735197697999,0,0.167776789220991,0,0,0,0,0.0369386266541628,0,0,0,0,0.305331794390875,0.0420764501727303,0.106391420395797,0,0.012415738892763,0.425778087703689,0.0179102443872685,0.012415738892763,0,0,0,0,0,0.0307307572077813,0.0142472407242648,0,0,0,0
"166",6,1,1,0,"MF",82,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.254375863657301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106863196683556,0,0,0,0.0498042376784892,0.028431598341778,0,0,0,0.0538691847075081,0.0641409488714878,0,0,0,0,0,0,0,0.0106863196683556,0,0,0,0,0,0,0,0,0.0265085214187011,0,0,0,0,0.109684477199447,0.0106863196683556,0.116939198526025,0,0.101358820819899,0.957795946568402,0,0.0185974205435283,0.0166743436204514,0.0701289728235836,0,0,0.0106863196683556,0.0196683555964993,0.0692768309534777,0,0,0,0
"167",6,1,1,0,"MF",83,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.0919853920288995,0,0.445819984442774,0,0,0,0,0,0,0,0,0,0,0,0.0735276668116916,0,0,0,0,0.0597107410776675,0,0,0,0,0.106250576803913,0,0,0,0,0.0568102414006777,0.203219554641459,0,0,0.0094529921290986,0,0.0145420506532716,0,0,0,0,0.0198156864296167,0,0,0,0,0,0,0.0941607667866419,0,0,0,0,0.252673074134135,0,0.0145420506532716,0,0.0145420506532716,0.195229996440296,0,0.0386293820617279,0.0348982847499637,0.166132711044312,0,0,0,0.0298092262257907,0.0782475708315205,0,0,0,0
"168",6,1,1,0,"MF",84,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.146521159288293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00935172234329766,0.0928544709364733,0,0,0.00704225352112676,0,0.0558826399505579,0.0436725433432001,0,0,0,0.0518126077481053,0.22065185570699,0,0,0.00935172234329766,0,0.0116611911654686,0,0,0,0,0,0,0,0,0,0,0,0.0162801288098104,0,0,0,0,0.0605015775948997,0,0.173384998210975,0.0382770061477409,0.162573593988876,0.837369482483817,0,0,0,0.0139706599876395,0,0,0.00935172234329766,0.0278274729206649,0.0116611911654686,0,0,0,0
"169",7,0,0,1,"C",37,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.216394716394716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126456876456876,0,0,0.113636363636364,0.0736208236208236,0,0,0,0.0650738150738151,0,0,0,0,0.0415695415695416,0.0318570318570319,0,0,0,0,0,0,0,0,0,0.266705516705517,0.0503108003108003,0,0,0,0,0.012043512043512,0,0.012043512043512,0.131507381507382,0,0.397047397047397,0.218531468531469,0,0.243201243201243,0,0,0,0,0,0,0,0,0,0,0
"170",7,0,0,1,"C",38,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.0864058542077118,0,0,0.0292710385589643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399662257247397,0,0,0.393048128342246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598086124401914,0.143540669856459,0,0,0,0,0,0,0,0,0.142977765268787,0,0.512383900928793,0.481142696312975,0,0.111455108359133,0,0,0,0,0,0,0,0,0,0,0
"171",7,0,0,1,"C",39,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.00944816745263506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687515512534128,0,0,0.555472822040209,0,0,0,0,0.0149747662778191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332754198725904,0.151816000661868,0.0257301232729379,0,0,0,0,0,0,0,0.0530652767436088,0,0.22736824687681,0.319765036816414,0,0.540332588731695,0,0,0,0,0,0,0,0,0,0,0
"172",7,1,0,1,"F",40,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.13160165237398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237136582304957,0,0,0,0,0.426035348253503,0.210520811545702,0,0,0,0,0.0103208010876386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967763020288643,0.0821350135954821,0.170701736038486,0,0,0,0,0,0,0.0410675067977411,0,0.63088266053127,0.118568291152479,0,0.0473554172767204,0.0103208010876386,0,0,0,0,0,0,0,0,0,0
"173",7,1,0,1,"F",41,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.381203137207155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607757789750302,0,0,0,0,0.473655373938453,0.0137481102689759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157885124646151,0.0719771913270224,0,0,0,0,0,0,0,0.0775068740551345,0,0.309083898984365,0.347852555322193,0,0.10631195527552,0,0,0,0,0,0,0,0,0,0,0
"174",7,1,0,1,"F",42,"p cover",2005,0,0,0,0,0,0,0,0.121331393856422,0,0,0.0689312911782322,0,0.336476426799007,0,0,0,0,0.016822110036793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016822110036793,0.0758278429023702,0,0.188910755540344,0.0648070505690083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634208950115513,0,0.217814665868059,0,0,0,0.0455035509540515,0.096517498074784,0,0,0,0,0.136253957388551,0,0,0,0.447403097458715,0,0,0.103157354325319,0,0,0,0,0,0,0,0,0,0,0
"175",7,0,1,1,"M",85,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.0139772187944945,0,0.0972235405790223,0,0,0,0,0,0,0,0,0,0,0,0.0110702420503085,0,0,0,0,0.0139772187944945,0,0,0.0151518747033697,0,0.111509254864737,0,0,0,0,0.0139772187944945,0,0,0.0168841955386806,0,0.0346345514950166,0.0378500237304224,0,0,0,0,0.0568343616516374,0,0,0,0,0.0713692453725676,0.0230066445182724,0,0,0,0,0,0.0457047935453251,0,0.1062529663028,0,0.120111532985287,0.295384432842905,0,0.904010441385857,0,0,0,0,0,0.0110702420503085,0,0,0,0,0
"176",7,0,1,1,"M",86,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.0233218816067653,0,0.109011627906977,0,0,0,0,0,0,0,0,0,0,0,0.126783826638478,0,0,0,0,0.0141384778012685,0,0,0,0,0.0919661733615222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882003171247357,0.0650105708245243,0,0,0,0,0,0.15776955602537,0,0.252642706131078,0,0.10286733615222,0.161469344608879,0,0.806818181818182,0,0,0,0,0,0,0,0,0,0,0
"177",7,0,1,1,"M",87,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0.0709134615384615,0.0430021367521368,0,0,0,0.00979344729344729,0,0,0,0,0,0,0,0.0980235042735043,0,0,0,0.0126424501424501,0.026397792022792,0,0,0.0895210113960114,0,0.155048076923077,0,0,0,0,0.0189636752136752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077857905982906,0,0.0183404558404558,0,0,0,0,0.0355680199430199,0.0183404558404558,0.11502849002849,0,0.149305555555556,0.409811253561254,0,0.62900641025641,0,0,0,0,0,0.00979344729344729,0.0126424501424501,0,0,0,0
"178",7,1,1,1,"MF",88,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.0126316135284745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525468552374382,0,0,0.0872221948455132,0,0.129757387604921,0,0,0,0,0,0.105093710474876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281049294502209,0,0,0,0.17933113224593,0.457982227040523,0,0.907414707863138,0,0.0236206245174855,0,0,0,0.0162946171914782,0,0,0,0,0
"179",7,1,1,1,"MF",89,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.0319914184755174,0,0.101076296242879,0,0,0,0,0,0,0,0,0,0,0,0.00961815821735054,0,0,0,0,0.0121691786255138,0,0,0.0422045143145597,0.0977410398788491,0,0,0,0,0,0,0.169367923847984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961815821735054,0,0,0,0,0,0,0,0,0.176426047450782,0.546810773779477,0,0.733504002307637,0,0,0,0,0.0121691786255138,0,0.0573033100165861,0,0,0,0
"180",7,1,1,1,"MF",90,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.290859413810234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135760414448939,0,0,0.00865800865800866,0,0.0744801646440991,0,0,0,0,0,0.173550493222624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293804556099638,0.0168547299694841,0,0,0,0,0.0945284223972749,0,0.0608189624583067,0,0.349655808672202,0.279824001135477,0,0.361046057767369,0,0.0113902490951671,0,0,0,0.0908736072670499,0.022319210843801,0,0,0,0
"181",8,0,0,0,"C",43,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.123583647763057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213623081505858,0,0,0.125217736673381,0,0.187369854463956,0,0,0,0,0.0524156713665636,0.0193821101307839,0,0,0,0,0.138284774036143,0,0,0,0,0,0,0,0,0,0.0312632982495957,0.0341286277624897,0.0253227041901898,0,0,0,0,0.175953927771001,0.0222474396436778,0.0332434962693977,0.0107861215921019,0.0222474396436778,0.423331158330733,0,0.448097818377826,0,0,0,0,0,0.0136514511049959,0.0921104144798434,0,0,0,0
"182",8,0,0,0,"C",44,"p cover",2005,0,0.024407605645371,0,0,0,0,0,0,0,0.0275424018836156,0.0169059971800523,0,0.282597089704453,0,0,0.110279120066803,0,0,0,0.0169059971800523,0,0,0,0,0,0,0,0,0.024407605645371,0.0169059971800523,0,0,0.281351384649081,0,0.104461266786218,0,0,0,0,0,0.0849817250961657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863232536173358,0.0732228169361131,0,0,0,0,0.0406428385648383,0.0343732460883492,0,0,0.0930445852897291,0.271180408207964,0.0556460554954758,0.144433341090471,0,0,0,0,0,0.123612270879249,0.0867749928132401,0,0,0,0
"183",8,0,0,0,"C",45,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0.0317136278396278,0,0.219158734303416,0,0.0194886889643222,0.0195242955824056,0,0.0146343200322833,0,0,0,0,0,0,0.0170615044983028,0,0,0,0,0,0,0,0.0537541244332613,0,0.0853965390367223,0,0,0,0,0,0.574684881429962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122071355662639,0.0146343200322833,0,0,0,0,0.226618320791891,0.0899838583331355,0,0.0122071355662639,0.0194886889643222,0.409369288105016,0.0195064922733639,0.0462233247086192,0,0,0,0,0,0.0705485792959385,0.0437961402425998,0,0,0,0
"184",8,1,0,0,"F",46,"p cover",2005,0,0,0,0,0,0,0,0,0,0.152256592292089,0,0,1.01470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264325557809331,0.0732124746450304,0,0,0.144206389452333,0,0.0547033468559838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366569472616633,0,0,0,0,0,0.0750507099391481,0,0,0,0,0,0,0.0768889452332657,0,0.015973630831643,0,0,0,0,0,0,0,0,0
"185",8,1,0,0,"F",47,"p cover",2005,0,0,0,0,0,0,0,0,0,0,0,0,0.524869109947644,0,0,0.0153731649727954,0,0,0,0,0,0,0,0,0.0202751257571091,0,0,0,0.0588748588440612,0.0749153064367108,0,0,0.0621599425110358,0,0,0,0,0,0,0,0.177856482907299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284801355097013,0,0,0.0647264141258598,0.0202751257571091,0.145493275844369,0.348295862847757,0.0431680525613387,0.0153731649727954,0.0970896211887897,0,0,0,0.0153731649727954,0,0,0.0310799712555179,0,0
"186",8,1,0,0,"F",48,"p cover",2005,0,0,0,0,0,0,0,0,0,0.116034669555796,0,0,0.631581798483207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725352112676056,0,0,0,0,0,0,0,0,0,0,0.128927410617551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343445287107259,0,0,0,0,0,0,0,0.0381906825568797,0,0.234507042253521,0.397183098591549,0.126327193932828,0,0.148645720476706,0,0,0,0,0,0,0.0717226435536295,0,0
"187",8,0,1,0,"M",91,"p cover",2005,0,0,0,0,0,0,0,0,0,0.0280258786501137,0,0,0.2131211750306,0,0,0.0108550445882147,0,0,0,0,0,0,0,0.0286833362475957,0.156314040916244,0,0,0,0.0492918342367547,0.0129603077461095,0.0183878300402168,0,0.0270222066794894,0,0.106445182724252,0,0,0,0,0.0312327329952789,0.215803462143731,0,0.00874978143031999,0,0,0,0,0,0,0,0,0,0.0395383808358105,0,0,0,0,0.0213813603776884,0,0,0,0,0.394086378737542,0.0171708340618989,0,0,0.0621542227662179,0.253005770239552,0,0.102580870781605,0,0,0,0,0,0.122203182374541,0.0411015911872705,0,0,0.0398845952089526,0
"188",8,0,1,0,"M",92,"p cover",2005,0,0,0,0,0,0,0,0,0,0.0191785005344327,0.00770092126024329,0,0.246999541914796,0,0,0,0,0,0,0.0229551585483789,0,0,0,0,0.0778286761337609,0,0,0,0.0960859164248995,0.00770092126024329,0.035740825571334,0,0,0,0.0272662493001476,0,0,0,0,0,0.547269303201507,0,0,0,0,0,0,0,0.00770092126024329,0,0,0,0,0,0,0,0,0.00939583651448058,0,0,0,0,0.234509085356543,0.042713900341019,0,0.0340459103170968,0.00770092126024329,0.343859113350639,0,0.0426680918206342,0,0.00770092126024329,0,0,0.00770092126024329,0.0710948236371965,0.0690588893978724,0,0,0.0331246500738026,0
"189",8,0,1,0,"M",93,"p cover",2005,0.0107636920880828,0,0,0,0,0,0,0,0,0.0154423032516741,0.00935722232718265,0,0.0322333480277935,0,0,0.00889802044629175,0,0,0,0.0368830950731574,0,0,0,0,0.0252587274597477,0.0112228939689737,0,0,0.035993555429603,0.0112228939689737,0.00935722232718265,0,0.0318607385015849,0,0.0247706614606293,0,0,0,0,0,0.132234397632093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270955349833113,0,0,0,0,0.118830950731574,0,0,0.024282595461511,0,0.433675504334866,0.0439443079958856,0.102871717362554,0,0,0,0,0,0.175661775510633,0.668781619329513,0,0,0.00935722232718265,0
"190",8,1,1,0,"MF",94,"p cover",2005,0,0,0,0,0,0,0,0,0,0.143236160938919,0,0,0.360838283440177,0,0,0,0,0,0,0,0,0,0,0,0.0148339835453874,0,0,0,0,0.0148339835453874,0.0941533193488731,0,0.0323603024302901,0,0,0,0,0,0,0,0.256477615061394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234795166865978,0,0,0,0,0.0982637050977932,0,0,0.324034320740784,0.0148339835453874,0.111444385631294,0.0360459265358401,0,0,0.177726806380573,0,0,0,0.0574473785671809,0.168467002555105,0,0.0595711867840316,0,0.011952139164984
"191",8,1,1,0,"MF",95,"p cover",2005,0,0,0,0,0,0,0,0,0,0.0327154541233615,0.0105360905746634,0,0.33083324404443,0,0,0,0,0,0,0.0269295331976142,0,0,0,0,0,0,0,0,0,0.0301796492731883,0,0,0.00871459694989107,0,0.0163577270616808,0,0,0,0,0,0.757705632344012,0,0,0,0,0,0,0,0,0,0.0236079859995,0,0,0,0,0.0436087003107254,0,0.0931104682310082,0,0,0,0,0.0883960141433623,0,0,0.150255366263081,0,0.0360012857602057,0.0963962998678524,0.0105360905746634,0,0.0942176506303797,0,0,0,0.0312868316725597,0.118611378977821,0,0,0,0
